lats,lons,codes,pgas,times
37.38676,37.13803,4615,2.008967101573944,7.82
37.256028,36.773694,4632,9.809860587120056,36.38
37.287373,36.788705,4629,3.26349139213562,35.1
37.128525,36.670482,2709,3.2975509762763977,42.4
37.344912,36.806037,4630,3.225456178188324,32.5
37.59347,36.92909,4621,0.22095423191785812,17.22
36.75691,36.485742,3144,5.8044858276844025,55.32
37.60011,36.87231,4618,0.22754906676709652,24.04
36.7088,37.1123,7901,0.2779789734631777,72.3
37.058,37.35,2703,0.22179405204951763,29.12
37.78694,37.65275,208,5.615606904029846,29.7
36.930889,36.573771,2707,9.117943048477173,49.480000000000004
36.85643,36.68833,2716,2.879277989268303,50.22
37.966325,37.427653,4631,4.248986067250371,28.62
37.7472,37.28426,4611,3.852243721485138,20.76
37.5361,36.91765,4624,0.2258565742522478,19.3
37.79667,37.92957,213,0.5253780633211136,40.160000000000004
36.855364,36.685618,2715,3.0818468891084194,51.92
37.7672,38.2866,210,0.5556602030992508,58.28
37.37547,36.83836,4616,3.411450982093811,31.18
37.53872,36.98187,4625,0.27954671531915665,18.580000000000002
38.029958,38.556268,217,0.9121829643845558,57.14
38.030907,38.557087,216,0.9121829643845558,57.14
38.028298,38.22594,214,2.058097720146179,48.84
37.58551,36.8303,4617,0.363329891115427,23.26
38.09616,37.88732,4408,0.9575046831741929,42.96
38.029958,38.556268,215,0.9121829643845558,57.14
37.58568,36.89845,4620,0.2335667610168457,21.62
37.184,36.73283,2712,3.1637191772460938,38.78
37.31736,37.56036,2711,0.7754934020340443,24.66
38.72096,39.86293,2304,0.2823352813720703,97.9
37.76121,38.26742,201,0.6359698949381709,56.08
37.7524,39.3291,6303,0.4423515754751861,98.04
38.313533,39.039342,4413,0.3844665363430977,79.2
38.7269,37.2475,5807,0.6833301857113838,66.08
37.00777,36.6266,2718,4.173161089420319,46.9
38.56063,37.49076,4409,1.2557638809084892,51.58
38.59685,38.18385,4412,0.7789678929839283,58.4
38.406947,38.754133,4414,0.8298873901367188,66.68
37.09933,36.648373,2708,5.338655412197113,43.34
36.78098,34.60277,3301,0.1660401001572609,92.96000000000001
38.241198,36.922805,4628,0.3864375874400139,41.54
36.848907,36.557138,3143,9.088896214962006,52.04
38.02395,36.48187,4612,0.14182627201080322,47.300000000000004
37.19156,36.56195,8002,0.9747661650180817,40.58
38.57266,38.824528,2310,0.6182776996865869,77.84
38.34388,37.97378,4406,0.918329507112503,53.78
37.5701,36.35737,4613,0.1309376209974289,56.480000000000004
38.86677,37.679,4410,1.2557348236441612,60.980000000000004
37.379888,36.097633,8004,0.20466167479753494,62.440000000000005
36.85548,36.690996,2717,2.542661875486374,50.22
36.80262,36.51119,3138,7.073086500167847,55.120000000000005
36.82763,36.20485,3134,2.06524096429348,55.6
37.856602,36.115347,131,0.1244628569111228,50.620000000000005
37.816183,35.92044,127,0.052432483062148094,71.24
38.19588,38.87385,4404,0.5298873875290155,66.0
36.64536,36.4064,3145,2.817046642303467,61.300000000000004
36.58801,36.14766,3112,1.4419198036193848,69.54
36.69293,36.48852,3137,4.759958386421204,59.02
38.14594,39.48379,2107,0.3322478383779526,95.98
37.08417,36.26936,8003,1.0195538401603699,49.2
38.259195,36.210863,129,0.0635285978205502,61.56
37.704858,35.723258,137,0.07401009788736701,91.92
38.8107,37.9396,4405,1.1234884150326252,61.300000000000004
37.745495,35.864025,133,0.09606009589333553,78.06
36.61618,36.20661,3116,1.6359967179596424,64.8
37.16045,38.786937,6305,0.1115335151553154,93.14
38.79913,38.72728,2309,0.39103501476347446,88.96000000000001
38.45063,39.3102,2308,0.28734952211380005,83.72
36.490758,36.226952,3146,1.8967926502227783,72.24
36.58383,36.41439,3139,3.778642416000366,62.88
37.74427,35.864475,134,0.09606009589333553,78.06
37.4339,35.82021,122,0.1592515443917364,81.60000000000001
37.36509,38.51316,6304,0.30113463290035725,69.5
36.49797,36.36612,3142,2.398298680782318,65.72
37.855892,36.114868,132,0.11285212240181863,77.64
36.727695,38.947,6306,0.08364999666810036,98.46000000000001
37.704858,35.723358,138,0.07401009788736701,91.92
37.01519,35.79577,125,0.46509020030498505,60.08
37.56261,35.52924,140,0.08246703946497291,62.24
36.54634,36.16459,3115,1.2700244784355164,70.68
38.1057,35.357183,3805,0.0803115326561965,94.16
37.56256,35.52789,141,0.08246703946497291,62.24
37.62072,35.611148,142,0.08809220744296908,61.36
37.621415,35.611477,143,0.08809220744296908,61.36
38.72268,36.377902,3804,0.09083906188607216,75.38
37.731023,35.45968,144,0.08904524147510529,85.60000000000001
37.4087,34.87911,124,0.060383835807442665,94.96000000000001
37.25186,35.67104,130,0.17972204459510976,60.64
36.2387,36.1722,3124,1.2281283736228943,81.2
38.47812,36.50359,3802,0.1028908183798194,63.28
36.19121,36.16328,3131,1.5833482146263123,81.98
37.400943,35.445322,139,0.09389956248924136,89.62
36.23808,36.13264,3125,1.4890313148498535,81.74
38.39231,39.67541,2302,0.16511231660842896,103.34
36.19117,36.1343,3129,1.782369613647461,85.10000000000001
37.1659,34.60043,3303,0.04715835675597191,117.66
36.08155,35.94982,3140,0.7880650460720062,92.0
36.21423,36.15973,3123,1.7412260174751282,83.96000000000001
36.3726,36.21973,3141,1.4959357678890228,71.04
38.00272,34.36281,5105,0.022568809799849987,117.92
37.00338,35.34376,123,0.26630235370248556,98.22
37.2342,39.7509,6302,0.10359957814216614,115.8
36.2202,36.1375,3126,1.6455214470624924,82.5
37.83234,34.9909,5103,0.05430225282907486,95.98
36.2432,36.5736,3133,0.6511019193567336,79.16
36.20673,36.17159,3132,1.7011512070894241,82.56
36.77006,35.79005,120,0.4000744316726923,82.56
36.11593,36.24722,3136,1.3358969241380692,87.0
37.96789,34.673,5102,0.042010494507849216,106.18
37.00879,37.80215,2704,0.19183256663382053,35.980000000000004
37.03616,35.31843,118,0.2205264288932085,96.88
38.2644,39.759,2104,0.18418545951135457,105.68
38.39485,35.479116,3803,0.046632776502519846,106.2
38.69583,39.93199,2307,0.18222779035568237,98.66
35.902362,36.064358,3147,1.3666645623743534,90.64
37.250287,35.062788,128,0.06524690252263099,103.3
38.37088,34.02699,6802,0.01771780662238598,119.98
35.52514,34.17501,99007,0.024447287432849407,118.8
36.40886,35.8831,3135,0.9842307306826115,82.26
38.68963,35.49986,3801,0.0359142039087601,114.60000000000001
38.78066,38.26406,4407,0.6905089598149061,64.36
37.52506,34.04843,4206,0.04594220081344247,111.84
38.66045,34.73317,5001,0.029684808396268636,114.08
36.568,35.39,119,0.3873076057061553,78.86
38.18488,34.48289,5104,0.025514932349324226,97.9
36.92142,34.89897,3305,0.16105491522466764,115.88
